station,longitude,latitude,glmN_Fig6_topL,glmW_Fig6_midL,glmF_Fig6_lowL,glmNse_Fig6_topR,glmWse_Fig6_midR,glmFse_Fig6_lowR,area_artReefs,area_platforms,N_artificialReefs,N_platforms,W_artificialReefs,W_platforms,F_artificialReefs,F_platforms,totalN_Fig7top,totalW_Fig7mid,totalF_Fig7low
895,-83.93210261,27.9679654,7.587292219,12.19515003,0.778996224,56.00679841,19.85621518,0.641716813,0,0,0,0,0,0,0,0,7.587292219,12.19515003,0.778996224
896,-83.83057886,27.96566221,2.04674711,3.567256109,0.232736628,16.22267685,5.826884012,0.203885606,0,0,0,0,0,0,0,0,2.04674711,3.567256109,0.232736628
897,-83.72906729,27.96328431,2.002250024,2.886746424,0.162447925,16.22499704,5.554268601,0.101598823,0,0,0,0,0,0,0,0,2.002250024,2.886746424,0.162447925
898,-83.6275683,27.96083173,11.97320765,14.62382342,0.769264887,64.55996234,21.92420549,0.360432098,0,0,0,0,0,0,0,0,11.97320765,14.62382342,0.769264887
899,-83.52608228,27.95830451,16.96447167,20.49917185,1.073025447,89.14824778,30.25669268,0.493060618,0,0,0,0,0,0,0,0,16.96447167,20.49917185,1.073025447
900,-83.42460962,27.95570267,6.656138251,8.364960907,0.445676319,38.48544408,13.08979724,0.220154329,0,0,0,0,0,0,0,0,6.656138251,8.364960907,0.445676319
901,-83.32315069,27.95302627,13.78052914,16.75126919,0.87925566,73.45678294,24.93906404,0.408399562,0,0,0,0,0,0,0,0,13.78052914,16.75126919,0.87925566
902,-83.2217059,27.95027533,18.31217462,22.0855885,1.155044551,95.79481472,32.50919787,0.528937211,0,0,0,0,0,0,0,0,18.31217462,22.0855885,1.155044551
903,-83.12027561,27.94744989,6.484113142,8.162465618,0.435207139,37.64668821,12.8056823,0.215655543,0.000628319,0,0.558841617,0,0.601229768,0,0.031616726,0,7.038880671,8.758566758,0.466550416
904,-83.01886023,27.94455001,14.38698881,17.46514885,0.916163852,76.44410969,25.95140639,0.424512203,0.015707963,0,13.97104043,0,15.03074421,0,0.790418153,0,28.13203895,32.22155114,1.692190937
905,-97.09630789,27.72065731,10.6628992,15.01973086,0.95624238,173.6313576,64.90329997,3.513935744,0.001570796,0,11.67698466,0,11.38122299,0,0.682833608,0,22.32313462,26.37736091,1.637573926
906,-96.99642087,27.72798424,26.01315409,31.19544174,1.918303968,277.3260467,103.2437712,5.542243165,0.005654867,0,42.03714478,0,40.97240275,0,2.458200989,0,67.90319795,71.99143842,4.365657203
907,-96.89649637,27.73524078,58.59471522,65.5290679,3.960320121,510.9218204,189.6497084,10.11487693,0.000942478,0,7.006190797,0,6.828733792,0,0.409700165,0,65.5456818,72.296042,4.366287772
908,-96.79653474,27.74242683,55.79567922,62.57951446,3.784893391,490.6036437,182.1328481,9.716979264,0.001884956,0,14.01238159,0,13.65746758,0,0.81940033,0,69.70288843,76.11902244,4.597159364
909,-96.69653631,27.7495423,16.09036591,20.73905819,1.296403327,209.1761394,78.04498253,4.209279729,0.000314159,0,2.335396932,0,2.276244597,0,0.136566722,0,18.4207079,23.00878742,1.432562771
910,-96.59650146,27.75658707,10.87117265,15.23920416,0.969295706,174.9597572,65.39446471,3.539933391,0.000314159,0,2.335396932,0,2.276244597,0,0.136566722,0,13.2031543,17.51066122,1.105557914
911,-96.49643053,27.76356106,12.83444578,29.77957235,2.356604696,197.0735144,148.7808748,13.95774374,0,0,0,0,0,0,0,0,12.83444578,29.77957235,2.356604696
912,-96.39632388,27.77046417,7.852408428,45.00574561,4.011532696,44.89560859,252.60979,26.095633,0,0,0,0,0,0,0,0,7.852408428,45.00574561,4.011532696
913,-96.29618186,27.77729631,5.886933434,40.15201364,3.681496131,23.36595153,222.2546395,22.9948711,0,0,0,0,0,0,0,0,5.886933434,40.15201364,3.681496131
914,-96.19600483,27.78405737,21.45111481,143.4970576,13.32088481,68.85780657,515.0580483,53.27683546,0,0,0,0,0,0,0,0,21.45111481,143.4970576,13.32088481
915,-96.09579315,27.79074726,16.51231302,114.3035343,10.88621439,75.18322256,504.1457675,52.13654815,0,0,0,0,0,0,0,0,16.51231302,114.3035343,10.88621439
916,-95.99554717,27.7973659,7.140498865,48.54359786,4.461266937,29.21391604,274.0264403,28.35101222,0.000942478,0.001256637,2.098720318,0.62569484,13.99580039,0.475600637,1.312919017,0.024669483,9.849211246,62.90824594,5.7890446
917,-95.89526726,27.80391319,8.715573117,59.01501818,5.437977979,34.33468789,311.5972342,32.23779451,0,0,0,0,0,0,0,0,8.715573117,59.01501818,5.437977979
918,-95.79495377,27.81038904,24.83792428,166.1997528,15.4355247,90.80219402,716.9689398,74.17033993,0,0,0,0,0,0,0,0,24.83792428,166.1997528,15.4355247
919,-95.69460706,27.81679335,18.84841018,126.3802207,11.72139848,69.46524555,564.235154,58.37159516,0,0,0,0,0,0,0,0,18.84841018,126.3802207,11.72139848
920,-95.5942275,27.82312605,7.787928685,52.84784559,4.862741251,31.29461092,289.3629223,29.93762712,0,0,0,0,0,0,0,0,7.787928685,52.84784559,4.862741251
921,-95.49381544,27.82938703,7.21999733,49.42667067,4.442753857,33.90273155,355.379534,36.75330173,0,0,0,0,0,0,0,0,7.21999733,49.42667067,4.442753857
922,-95.39337125,27.83557622,1.335004799,7.660290481,0.650793569,4.284966817,34.10803825,3.523160897,0,0,0,0,0,0,0,0,1.335004799,7.660290481,0.650793569
923,-95.2928953,27.84169353,1.363617195,7.817759832,0.664556979,4.391043833,34.55596755,3.569422855,0,0,0,0,0,0,0,0,1.363617195,7.817759832,0.664556979
924,-94.58870475,27.8824949,1.52764136,8.720472698,0.743457461,5.025856819,37.15824005,3.838138622,0,0,0,0,0,0,0,0,1.52764136,8.720472698,0.743457461
925,-94.28646887,27.89889472,15.00062717,83.02712905,7.228381819,66.12319373,268.3513043,27.67981924,0,0.000314159,0,0.085851915,0,0.057273894,0,0.002392738,15.0817665,83.0583192,7.228503694
926,-94.18566763,27.90421589,19.16176087,105.9297722,9.229956337,85.60424993,339.4895445,35.01331991,0,0,0,0,0,0,0,0,19.16176087,105.9297722,9.229956337
927,-94.08483902,27.90946421,3.596664931,20.26036982,1.742886317,13.16731238,75.89007271,7.83692738,0.001256637,0,1.202667565,0,6.662715351,0,0.586538242,0,4.794812793,26.89762524,2.327234384
928,-93.98398344,27.91463961,2.117221905,12.1175996,1.031249617,6.900886755,52.67863003,5.441745562,0,0.002199115,0,0.600963406,0,0.400917258,0,0.016749167,2.713529297,12.49186886,1.045730947
929,-93.88310124,27.91974202,2.99543466,16.95123263,1.453684558,10.51978694,66.26536387,6.84401818,0,0,0,0,0,0,0,0,2.99543466,16.95123263,1.453684558
930,-93.78219279,27.92477137,4.650449025,26.06033751,2.249773992,17.93406359,93.11694152,9.613638582,0,0.001570796,0,0.429259576,0,0.28636947,0,0.01196369,5.072403692,26.3057715,2.258203746
931,-93.68125849,27.92972758,2.340167496,13.34467944,1.138490153,7.77273813,56.0561449,5.790436304,0,0.000942478,0,0.257555745,0,0.171821682,0,0.007178214,2.595517685,13.50392406,1.144595366
932,-93.58029868,27.93461059,6.164846617,34.39549568,2.978224421,24.90332879,118.3204182,12.21249699,0.000314159,0.000314159,0.300666891,0.085851915,1.665678838,0.057273894,0.146634561,0.002392738,6.547491936,36.09683709,3.125380446
933,-93.47931376,27.93942033,10.64918025,59.07701284,5.135263481,45.77676611,194.1601169,20.03142318,0,0.000314159,0,0.085851915,0,0.057273894,0,0.002392738,10.73168663,59.11572714,5.136042929
934,-93.3783041,27.94415672,17.62537918,97.47361474,8.490931188,78.40978994,313.2102161,32.30424711,0,0,0,0,0,0,0,0,17.62537918,97.47361474,8.490931188
935,-93.27727007,27.94881971,6.904165811,38.46466646,3.333849249,28.32930013,130.7354956,13.49255673,0,0,0,0,0,0,0,0,6.904165811,38.46466646,3.333849249
936,-93.17621205,27.95340922,2.66521141,15.13370265,1.294841682,9.109483149,61.07505703,6.308446238,0,0.000628319,0,0.17170383,0,0.114547788,0,0.004785476,2.835240638,15.23874165,1.298813585
937,-93.07513042,27.95792519,2.182634205,12.47762517,1.06271402,7.151871315,53.66336653,5.543417674,0,0.000314159,0,0.085851915,0,0.057273894,0,0.002392738,2.267800425,12.5309791,1.064772897
938,-92.97402554,27.96236756,3.559780878,20.04258489,1.726005012,13.16151082,71.01829905,7.332579928,0,0.000314159,0,0.087709571,0,0.057154795,0,0.002347114,3.646372111,20.09344312,1.727809885
939,-92.87289781,27.96673626,13.77335728,76.05689379,6.64080673,62.53059044,218.5870551,22.52378672,0,0.000314159,0,0.087709571,0,0.057154795,0,0.002347114,13.85673983,76.09015461,6.641067573
940,-92.77174761,27.97103123,24.26254988,133.5827644,11.68823574,113.7491724,372.9489574,38.40993774,0,0,0,0,0,0,0,0,24.26254988,133.5827644,11.68823574
941,-92.6705753,27.97525242,40.05226447,220.1782834,19.28629084,190.9169748,605.9325362,62.38669274,0,0,0,0,0,0,0,0,40.05226447,220.1782834,19.28629084
942,-92.56938126,27.97939976,34.02053075,187.098451,16.3838036,161.4348963,516.8948662,53.22370924,0,0.000314159,0,0.087709571,0,0.057154795,0,0.002347114,34.09755246,187.0968271,16.38100359
943,-92.46816589,27.98347319,26.46056962,145.6373623,12.74592902,124.4889609,405.357662,41.74520259,0,0,0,0,0,0,0,0,26.46056962,145.6373623,12.74592902
944,-92.36692956,27.98747265,8.036615684,44.59488643,3.880270523,34.60098623,134.787629,13.89872182,0.000628319,0,0.584329916,0,3.223764354,0,0.284919422,0,8.615896045,47.79063099,4.162751899
945,-92.26567265,27.99139809,5.984555203,33.34077278,2.892813243,24.6760315,105.1921861,10.85202127,0,0.000314159,0,0.087709571,0,0.057154795,0,0.002347114,6.07038467,33.38745326,2.894251553
946,-92.16439554,27.99524946,13.36798421,73.83370658,6.445740067,60.55340216,212.6401971,21.91174186,0,0.000628319,0,0.175419143,0,0.11430959,0,0.004694228,13.535004,73.90162508,6.446384317
947,-92.06309861,27.99902669,23.16987767,127.590223,11.16243879,108.4107568,356.8429465,36.75242014,0,0,0,0,0,0,0,0,23.16987767,127.590223,11.16243879
948,-91.96178225,28.00272973,25.13046065,138.3426467,12.10587684,117.9897376,385.7444146,39.72675352,0,0.000314159,0,0.087709571,0,0.057154795,0,0.002347114,25.21027525,138.3563399,12.10442078
949,-91.86044684,28.00635854,7.273804052,40.41139921,3.513203418,30.90343227,123.7449294,12.76199978,0,0,0,0,0,0,0,0,7.273804052,40.41139921,3.513203418
950,-91.75909276,28.00991305,10.25969222,56.78690331,4.950021211,45.4067456,167.1445776,17.22923413,0,0,0,0,0,0,0,0,10.25969222,56.78690331,4.950021211
951,-91.65772039,28.01339323,15.31559695,84.51499757,7.3829368,70.05526881,241.2315225,24.85430714,0,0,0,0,0,0,0,0,15.31559695,84.51499757,7.3829368
952,-91.45492235,28.02013035,12.67602057,70.01897381,6.106229756,57.1102137,216.1662587,22.28794654,0,0,0,0,0,0,0,0,12.67602057,70.01897381,6.106229756
953,-91.25205579,28.02656954,16.44698057,90.76283153,7.920439873,74.88063408,278.238824,28.68465045,0,0,0,0,0,0,0,0,16.44698057,90.76283153,7.920439873
954,-91.15059778,28.02967728,8.872155506,49.09410699,4.276189001,39.19655864,153.6546961,15.84591152,0,0,0,0,0,0,0,0,8.872155506,49.09410699,4.276189001
955,-91.04912379,28.0327104,5.387774321,29.92670463,2.599852048,22.82168742,96.65415891,9.971554673,0,0.000628319,0,0.105228436,0,0.069912407,0,0.002912108,5.489617518,29.97781354,2.60113062
956,-90.94763422,28.03566886,7.389291248,40.93694669,3.562782511,32.22074126,129.3458319,13.34074167,0,0.000314159,0,0.052614218,0,0.034956203,0,0.001456054,7.439584052,40.95904217,3.563119283
957,-84.74280285,28.0738998,2.532414345,10.96023506,0.811680011,6.074843848,6.109202279,0.52425633,0,0,0,0,0,0,0,0,2.532414345,10.96023506,0.811680011
958,-84.64111096,28.07218897,1.231952721,6.504560059,0.512123835,1.465379615,6.640528792,0.627621529,0,0,0,0,0,0,0,0,1.231952721,6.504560059,0.512123835
959,-84.53942817,28.07040291,10.10387595,51.68237966,4.371613761,29.86708765,42.15819984,4.041881694,0,0,0,0,0,0,0,0,10.10387595,51.68237966,4.371613761
960,-84.43775489,28.06854164,8.579546707,41.60378075,3.304152672,13.41960665,25.87721699,2.488666037,0,0,0,0,0,0,0,0,8.579546707,41.60378075,3.304152672
961,-84.3360915,28.06660519,4.020244059,16.22128445,1.257005915,11.52268625,10.62419543,0.955282659,0,0,0,0,0,0,0,0,4.020244059,16.22128445,1.257005915
962,-84.23443839,28.0645936,3.432627391,5.725388172,0.369374881,26.11317069,9.311066823,0.312213167,0,0,0,0,0,0,0,0,3.432627391,5.725388172,0.369374881
963,-84.13279596,28.06250688,0.796526902,1.620377757,0.109473525,7.562384974,2.787501326,0.110184413,0,0,0,0,0,0,0,0,0.796526902,1.620377757,0.109473525
964,-84.03116459,28.06034506,3.673109192,6.09987325,0.39308473,27.83769963,9.919047941,0.331166429,0,0,0,0,0,0,0,0,3.673109192,6.09987325,0.39308473
965,-83.92954468,28.05810819,8.761327079,14.0233904,0.894747976,64.47081417,22.84300721,0.735185695,0,0,0,0,0,0,0,0,8.761327079,14.0233904,0.894747976
966,-83.82793662,28.05579629,4.218096651,5.495077886,0.297300902,26.66670288,9.087263891,0.156928007,0,0,0,0,0,0,0,0,4.218096651,5.495077886,0.297300902
967,-83.72634079,28.05340939,1.614929108,2.430820766,0.138876177,14.47765414,4.963681029,0.092423396,0,0,0,0,0,0,0,0,1.614929108,2.430820766,0.138876177
968,-83.62475758,28.05094753,5.939960444,7.521929137,0.402090853,34.99720447,11.90826145,0.201454158,0,0,0,0,0,0,0,0,5.939960444,7.521929137,0.402090853
969,-83.52318739,28.04841074,13.87649319,16.86423099,0.885095883,73.92943047,25.09923351,0.410948676,0,0,0,0,0,0,0,0,13.87649319,16.86423099,0.885095883
970,-83.4216306,28.04579906,19.53497352,23.52497732,1.229462189,101.827115,34.55355666,0.561504196,0,0,0,0,0,0,0,0,19.53497352,23.52497732,1.229462189
971,-83.3200876,28.04311253,16.12762792,19.51410101,1.022096439,85.02232957,28.85844788,0.470794064,0,0,0,0,0,0,0,0,16.12762792,19.51410101,1.022096439
972,-83.21855877,28.04035119,20.47043642,24.62613535,1.286393005,106.4428637,36.11785787,0.586426839,0,0,0,0,0,0,0,0,20.47043642,24.62613535,1.286393005
973,-83.11704452,28.03751507,11.89769949,14.53494079,0.764669578,64.18848552,21.7983268,0.358429997,0,0,0,0,0,0,0,0,11.89769949,14.53494079,0.764669578
974,-83.01554521,28.03460421,16.80694705,20.31374546,1.063438744,88.37152242,29.9934647,0.488868561,0.018221237,0,16.2064069,0,17.43566329,0,0.916885057,0,32.70711058,37.37926717,1.960946631
975,-82.91406125,28.03161866,14.99571521,18.18169673,0.953209993,79.44339649,26.96781388,0.440692017,0.019163715,0,17.04466933,0,18.33750794,0,0.964310146,0,31.75301092,36.17077581,1.899253094
976,-97.00463402,27.81688288,13.63655903,18.15329848,1.14261348,192.8893951,72.02349706,3.890723844,0.012566371,0,93.41587729,0,91.04978389,0,5.462668864,0,106.8810743,108.9749613,6.59092384
977,-96.90463074,27.82416666,33.38845963,38.96735243,2.380543729,329.3732498,122.4921251,6.560598337,0.002199115,0,16.34777853,0,15.93371218,0,0.955967051,0,49.6628131,54.81537092,3.331275691
978,-96.80459018,27.83137969,40.11018393,46.05053572,2.801820953,377.3796849,140.2483935,7.500173841,0.000628319,0.000628319,4.670793864,3.823259026,4.552489194,1.339183644,0.273133443,0.019804205,48.55383288,51.88433975,3.091237728
979,-96.70451272,27.83852186,45.36830601,51.59141195,3.131368397,415.1866691,154.233373,8.240285888,0.000314159,0,2.335396932,0,2.276244597,0,0.136566722,0,47.68945007,53.85144863,3.26695137
980,-96.6043987,27.84559309,17.34897001,22.0653434,1.375285056,217.6404607,81.17443629,4.374823054,0.000314159,0,2.335396932,0,2.276244597,0,0.136566722,0,19.6789166,24.33465596,1.511419719
981,-96.50424848,27.85259327,10.96475807,15.33782211,0.975161077,175.5577589,65.61556938,3.551636221,0.001256637,0,9.341587729,0,9.104978389,0,0.546266886,0,20.29256708,24.42352642,1.520202539
982,-96.40406241,27.85952231,13.00244669,30.06752305,2.378909014,198.323812,149.5470073,14.02610924,0,0,0,0,0,0,0,0,13.00244669,30.06752305,2.378909014
983,-96.30384085,27.86638011,13.07195198,30.18665393,2.38813675,198.841843,149.8643792,14.05442681,0.000314159,0,2.535332503,0,4.156924812,0,0.324871288,0,15.60317781,34.33409532,2.712257783
984,-96.20358416,27.87316657,9.371660992,52.59835852,4.700475312,51.56076544,273.9417363,28.29544737,0.002513274,0,9.971787254,0,50.22184036,0,4.593345047,0,19.31989469,102.6880048,9.282006775
985,-96.1032927,27.8798816,8.080242939,46.1443708,4.114849884,45.87414395,255.7728234,26.42185601,0,0,0,0,0,0,0,0,8.080242939,46.1443708,4.114849884
986,-96.00296682,27.88652511,14.1572342,76.51472754,6.870611734,73.90527088,343.8939938,35.50609191,0,0.000942478,0,1.550686145,0,0.764446908,0,0.026552873,15.69457747,77.20706101,6.890689209
987,-95.90260689,27.89309701,31.1422821,161.0086814,14.56714267,135.0874176,487.071225,50.2226593,0,0,0,0,0,0,0,0,31.1422821,161.0086814,14.56714267
988,-95.80221327,27.89959719,24.52818766,127.5076648,11.52669143,107.1655734,400.00556,41.25476646,0,0,0,0,0,0,0,0,24.52818766,127.5076648,11.52669143
989,-95.70178631,27.90602558,25.32306011,131.5337693,11.89208853,110.5156183,410.4376834,42.32930701,0,0,0,0,0,0,0,0,25.32306011,131.5337693,11.89208853
990,-95.60132638,27.91238209,47.49150275,243.819037,22.0827608,204.351072,703.7701576,72.54227758,0,0,0,0,0,0,0,0,47.49150275,243.819037,22.0827608
991,-95.50083385,27.91866661,33.9942097,227.0726374,21.11338088,123.6452241,952.0405435,98.48583612,0,0,0,0,0,0,0,0,33.9942097,227.0726374,21.11338088
992,-95.40030907,27.92487908,5.272084199,37.87878745,3.597017603,27.49859668,234.1889057,24.22831443,0,0,0,0,0,0,0,0,5.272084199,37.87878745,3.597017603
993,-95.29975241,27.93101939,7.597599958,52.02877022,4.683700137,35.49326014,370.4192724,38.30989323,0,0,0,0,0,0,0,0,7.597599958,52.02877022,4.683700137
994,-95.19916424,27.93708747,37.07595789,255.1672445,23.49368752,177.4457475,1664.352049,172.2000426,0,0,0,0,0,0,0,0,37.07595789,255.1672445,23.49368752
995,-95.09854492,27.94308322,11.4419307,63.28411921,5.51252429,51.056938,212.7069081,21.9431305,0,0,0,0,0,0,0,0,11.4419307,63.28411921,5.51252429
996,-94.99789482,27.94900657,4.511136152,25.14024314,2.178606825,18.51094452,88.52956435,9.137732442,0,0,0,0,0,0,0,0,4.511136152,25.14024314,2.178606825
997,-94.8972143,27.95485743,7.314652058,50.07894639,4.503152548,34.2987744,359.1332984,37.14181425,0,0,0,0,0,0,0,0,7.314652058,50.07894639,4.503152548
998,-94.79650374,27.96063572,1.967318739,11.1402529,0.954955303,6.868882458,44.35694801,4.581200451,0,0.000314159,0,0.057740382,0,0.038497882,0,0.001607667,2.024441069,11.17525097,0.956262962
999,-94.6957635,27.96634136,14.42961538,99.1089092,9.043173759,66.8302542,659.0679742,68.18079215,0,0,0,0,0,0,0,0,14.42961538,99.1089092,9.043173759
1000,-94.59499395,27.97197427,4.729138643,34.12125209,3.235173874,25.18848124,220.2248719,22.78415296,0,0,0,0,0,0,0,0,4.729138643,34.12125209,3.235173874
1001,-94.49419546,27.97753437,11.05780061,74.78943109,6.884606845,38.73049805,344.0190373,35.59114525,0,0,0,0,0,0,0,0,11.05780061,74.78943109,6.884606845
1002,-94.3933684,27.98302158,17.69109432,125.7622417,12.0887149,99.40914687,746.4274719,77.21751839,0,0.001256637,0,0.542376952,0,0.344475211,0,0.017540089,18.21123999,125.9486794,12.09106386
1003,-94.29251314,27.98843582,103.8541729,706.9577807,65.20686328,354.053199,2573.289291,266.1446021,0,0,0,0,0,0,0,0,103.8541729,706.9577807,65.20686328
1004,-94.19163005,27.99377703,46.50507918,316.8613907,29.0747143,157.0405778,1264.937216,130.838392,0.000628319,0,3.321787148,0,23.19403316,0,2.161770295,0,49.79764632,339.856334,31.21821642
1005,-94.09071951,27.99904511,14.09730804,96.41929309,8.656564026,54.52707161,561.621529,58.09014453,0,0.000314159,0,0.283347565,0,0.240400388,0,0.013543732,14.3762268,96.62940246,8.667388218
1006,-93.9897819,28.00424,3.316741757,24.09077063,2.282458236,19.41542643,176.5188626,18.26280559,0,0.000628319,0,0.271188476,0,0.172237606,0,0.008770044,3.585846263,24.24787156,2.289794169
1007,-93.88881757,28.00936163,13.28794554,89.51715814,8.258284464,44.38883189,376.5943924,38.95954165,0,0,0,0,0,0,0,0,13.28794554,89.51715814,8.258284464
1008,-93.78782691,28.01440992,3.713822629,26.89936992,2.553348833,21.41903572,191.0945955,19.77076748,0,0,0,0,0,0,0,0,3.713822629,26.89936992,2.553348833
1009,-93.68681029,28.0193848,18.53586869,126.6109905,11.45302905,66.63986412,651.9809659,67.43890878,0.000942478,0,4.982680721,0,34.79104975,0,3.242655442,0,23.50107976,161.2827122,14.68489026
1010,-93.58576809,28.0242862,17.12582518,117.0196814,10.56464705,62.63328081,622.866053,64.4267914,0,0.000314159,0,0.283347565,0,0.240400388,0,0.013543732,17.4037925,117.223319,10.5748718
1011,-93.48470068,28.02911406,20.34972558,138.9490935,12.5958291,71.95786079,689.8900338,71.36064866,0.000942478,0.001256637,4.982680721,1.133390262,34.79104975,0.961601554,3.242655442,0.054174926,26.42104518,174.3961798,15.8649598
1012,-93.38360845,28.0338683,8.966819867,49.817397,4.326020155,37.92625504,165.588977,17.08591132,0,0.000628319,0,0.17170383,0,0.114547788,0,0.004785476,9.132889678,49.9006436,4.328087513
